card_number,distance_from_home,transaction_hour,merchant_category,merchant_type,merchant,currency,country,city,city_size,card_type,card_present,device,channel,high_risk_merchant,weekend_transaction,is_fraud,transaction_id,customer_id,timestamp,amount,device_fingerprint,ip_address,velocity_last_hour
4843143600000000.0,2.2832971e-19,1.1385001e-06,Entertainment,casual,Uber,NGN,Russia,Unknown City,large,Platinum Credit,False,Chip Reader,mobile,False,False,False,TX_2ecd29f8,CUST_78490,2024-09-30 00:19:28.942167+00:00,134255.4,c0f55688daf70de3af7bcc242f7c5deb,16.118.81.194,"{'num_transactions': 373, 'total_amount': 12056381.240955742, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 2815291.9341119467}"
5108577000000000.0,8.420287e-26,7.76073e-07,Healthcare,physical,FreshDirect,EUR,Brazil,Unknown City,medium,Gold Credit,False,NFC Payment,web,True,False,True,TX_974501c9,CUST_72311,2024-09-30 00:15:53.144737+00:00,58383.65,99a0d614d4dc9c6984b768f6e675c030,246.128.251.205,"{'num_transactions': 812, 'total_amount': 45613807.8796452, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2044812.4104886567}"
6677593000000000.0,1.0,1.7814452e-06,Travel,online,Ticketmaster,EUR,UK,Unknown City,medium,Basic Debit,False,Android App,mobile,False,False,False,TX_8037a387,CUST_47231,2024-09-30 00:05:06.969655+00:00,337.76,5544d1f00dbcb1a9ddb60e33a9028d7d,68.240.15.80,"{'num_transactions': 785, 'total_amount': 21302777.213842332, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1725635.9011624232}"
4965501000000000.0,1.0,2.0081172e-06,Grocery,hotels,Newegg,BRL,Mexico,Unknown City,medium,Basic Credit,False,Magnetic Stripe,web,True,False,False,TX_e4da51e9,CUST_22146,2024-09-30 00:10:34.884128+00:00,344.59,56c864f4f814f4a98077dd5700427c11,236.170.85.63,"{'num_transactions': 303, 'total_amount': 7479595.75067793, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 1963585.9060701635}"
4673152000000000.0,6.2089118e-21,3.5517107e-06,Healthcare,airlines,TGI Fridays,EUR,USA,Unknown City,medium,Platinum Credit,False,iOS App,web,False,False,False,TX_5ff80546,CUST_28995,2024-09-30 00:03:23.696806+00:00,44169.78,2d5ce5c500da827959bf052f78a217a3,47.118.131.52,"{'num_transactions': 1713, 'total_amount': 179680122.2856427, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1848533.8972336052}"
5186292000000000.0,1.0,2.331016e-06,Gas,casual,Southwest,NGN,UK,Unknown City,medium,Basic Debit,False,Safari,pos,False,False,False,TX_1ee9379d,CUST_92005,2024-09-30 00:03:04.816169+00:00,14.86,082dc9a19027b92a29386df7659aefaf,180.243.155.251,"{'num_transactions': 268, 'total_amount': 6803180.807780847, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 880326.5489604303}"
5538151000000000.0,8.1840407e-19,7.7307334e-07,Restaurant,gaming,Morton's,MXN,Germany,Unknown City,large,Basic Credit,False,Magnetic Stripe,mobile,False,False,False,TX_83569cca,CUST_30506,2024-09-30 00:10:08.202323+00:00,71401.6,9b0a5c119a22dd4b4775c65d8b19dd50,195.247.151.189,"{'num_transactions': 1163, 'total_amount': 32313879.64288294, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3347711.869817928}"
6310524000000000.0,1.5466108e-22,2.9621842e-07,Entertainment,fast_food,United Airlines,CAD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,False,False,False,TX_01320d38,CUST_43112,2024-09-30 00:06:27.281806+00:00,10148.48,27659f635999ac156a13c5fc77707483,213.212.243.183,"{'num_transactions': 478, 'total_amount': 17202768.715154853, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 2968160.5646083523}"
5781167000000000.0,5.063479e-25,3.7313188e-07,Education,pharmacy,Walmart,USD,Japan,Unknown City,medium,Basic Debit,False,NFC Payment,mobile,False,False,False,TX_72d28fe5,CUST_32203,2024-09-30 00:00:02.544063+00:00,529.57,5ef75595dd90af51b9f5a4587805d0c0,32.101.196.113,"{'num_transactions': 1554, 'total_amount': 40067532.33898073, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2426353.930477201}"
5249504500000000.0,1.0,2.68813e-06,Grocery,online,Hyatt,CAD,Japan,Unknown City,medium,Platinum Credit,False,Firefox,web,True,False,False,TX_03cec63e,CUST_26440,2024-09-30 00:18:35.093249+00:00,30044.52,eefec0aaeec10b5a8805c3e4d7ec798c,172.31.147.184,"{'num_transactions': 1577, 'total_amount': 41783352.71598658, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1853945.4945259173}"
442224970000000.0,1.4143138e-13,1.1965632e-06,Grocery,local,Walmart Grocery,NGN,Australia,Unknown City,medium,Premium Debit,True,iOS App,mobile,False,False,False,TX_578b9baa,CUST_88220,2024-09-30 00:06:46.866084+00:00,471.35,b0a6edefd98d58d940d1a30a4ad3cbcf,96.64.102.77,"{'num_transactions': 843, 'total_amount': 25979953.523835786, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1443564.6158826738}"
3784443600000000.0,7.907209e-13,4.2994775e-06,Restaurant,major,Ticketmaster,AUD,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,False,False,False,TX_ec908312,CUST_80752,2024-09-30 00:19:22.832485+00:00,48438.48,f52e1fbd149735a957691356f0bbe8c0,83.108.251.28,"{'num_transactions': 231, 'total_amount': 4251623.894417043, 'unique_merchants': 89, 'unique_countries': 11, 'max_single_amount': 935904.3890222437}"
4630927700000000.0,3.2832515e-13,5.1643306e-06,Education,physical,LiveNation,GBP,Nigeria,Unknown City,medium,Basic Credit,False,NFC Payment,mobile,True,False,False,TX_d888bdfc,CUST_83589,2024-09-30 00:04:36.664553+00:00,455.36,b34ecf64a6a4e6dd9f459971c167b7bf,32.208.109.165,"{'num_transactions': 963, 'total_amount': 26699853.14983207, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3013597.26397963}"
5851823000000000.0,1.0,2.654581e-06,Education,streaming,Walmart Grocery,JPY,Mexico,Unknown City,medium,Premium Debit,False,Edge,pos,True,False,False,TX_c2391bec,CUST_20238,2024-09-30 00:03:58.152328+00:00,136420.04,4fe9fa7ae652204fb5dcd0d8b4411f01,111.219.100.192,"{'num_transactions': 67, 'total_amount': 1306198.5785282468, 'unique_merchants': 44, 'unique_countries': 10, 'max_single_amount': 904857.3083450809}"
5132423600000000.0,1.0,2.7407984e-06,Entertainment,medical,Highway Gas Stop,GBP,Brazil,Unknown City,medium,Basic Debit,False,Android App,web,False,False,False,TX_e3caa8da,CUST_11968,2024-09-30 00:00:54.545302+00:00,10560.85,7701236e081c4bd9215cec960100300c,191.139.223.196,"{'num_transactions': 2, 'total_amount': 413983.04878044274, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 309034.8313548244}"
4879199300000000.0,1.0,3.7235736e-06,Restaurant,online,Xbox Live,SGD,Japan,Unknown City,medium,Gold Credit,True,iOS App,mobile,False,False,False,TX_936ca80d,CUST_86565,2024-09-30 00:21:11.250269+00:00,67.81,d94eaab437bcd4668a08974230079a3d,77.33.230.118,"{'num_transactions': 1926, 'total_amount': 53492201.71942396, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3708312.801368765}"
5765658000000000.0,4.8753165e-18,8.587126e-07,Gas,physical,Nobu,RUB,Japan,Unknown City,medium,Platinum Credit,False,Edge,web,False,False,False,TX_ea8116f8,CUST_99337,2024-09-30 00:00:39.409240+00:00,77023.44,dd1781bf0c321de3ef123a15a337f8ea,168.6.11.55,"{'num_transactions': 65, 'total_amount': 824401.7896234106, 'unique_merchants': 45, 'unique_countries': 11, 'max_single_amount': 244902.18458073976}"
370078900000000.0,0.9999548,7.115517e-07,Healthcare,events,Wendy's,EUR,Canada,San Jose,medium,Basic Debit,False,Android App,web,False,False,False,TX_d5e90238,CUST_93051,2024-09-30 00:01:51.166415+00:00,153.85,4570a30f0d54c2e5865853ef788d763b,56.106.66.68,"{'num_transactions': 335, 'total_amount': 12839226.369905714, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1393994.4910596374}"
6318326000000000.0,1.0,3.4007705e-06,Gas,online,Subway,USD,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,web,False,False,True,TX_65c6f4c2,CUST_23830,2024-09-30 00:21:05.902021+00:00,412.64,bc89f92113c8a847f1cb702e4e924750,137.7.141.55,"{'num_transactions': 94, 'total_amount': 18149697.574800752, 'unique_merchants': 57, 'unique_countries': 11, 'max_single_amount': 1047668.5602323061}"
4612787000000000.0,5.849647e-13,1.4085584e-06,Education,casual,Local Gas Station,JPY,UK,Unknown City,medium,Basic Credit,False,Safari,web,False,False,True,TX_9ba39445,CUST_82618,2024-09-30 00:09:58.047108+00:00,72840.78,e0ecf05b55741d1a59a506d567c15f20,255.123.33.166,"{'num_transactions': 1731, 'total_amount': 78049280.9047118, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6005036.197640295}"
4790752600000000.0,1.0,3.3489537e-06,Retail,medical,Target,CAD,Mexico,Unknown City,medium,Basic Debit,True,Firefox,mobile,True,False,False,TX_46aacb86,CUST_20160,2024-09-30 00:19:52.506425+00:00,20385.01,d25f54a2a1682867c53a0c91ef859470,43.164.70.152,"{'num_transactions': 299, 'total_amount': 19023154.915864132, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 4973519.518540792}"
5561954700000000.0,1.0,2.6789246e-06,Gas,medical,Instacart,RUB,Japan,Unknown City,medium,Gold Credit,False,iOS App,web,False,False,True,TX_cffb1f7f,CUST_27551,2024-09-30 00:13:42.060645+00:00,5770.25,5544d1f00dbcb1a9ddb60e33a9028d7d,126.143.177.227,"{'num_transactions': 1193, 'total_amount': 47138493.023714766, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3677707.7759433826}"
6637654000000000.0,3.1549104e-07,1.5642462e-06,Healthcare,supplies,Epic Games,NGN,Canada,Los Angeles,medium,Platinum Credit,False,Safari,web,True,False,False,TX_75e9e175,CUST_69424,2024-09-30 00:17:36.114916+00:00,6104.71,bf7657c6c81c7869e8e5548cc02e246d,91.0.224.199,"{'num_transactions': 1697, 'total_amount': 58011743.50814936, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2831316.7696914678}"
6896460700000000.0,5.1967942e-20,2.9551472e-07,Healthcare,gaming,Lyft,BRL,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,True,False,True,TX_59977108,CUST_58131,2024-09-30 00:03:17.738781+00:00,279.98,48956de027a5c742f856d694df88f652,157.180.111.181,"{'num_transactions': 1864, 'total_amount': 52595027.58660267, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2334351.777273557}"
4932683000000000.0,5.3448378e-17,5.4661427e-06,Entertainment,major,Exxon,SGD,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,True,False,False,TX_19500659,CUST_11874,2024-09-30 00:16:16.572232+00:00,622.94,9ea9b9ffdc75681b0ab42be8caeb4199,144.150.170.240,"{'num_transactions': 1148, 'total_amount': 47637636.79004196, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2417422.7678717184}"
5750447000000000.0,9.136855e-08,1.3753429e-06,Education,events,Home Depot,RUB,Nigeria,Unknown City,medium,Gold Credit,False,NFC Payment,pos,False,False,False,TX_2ea35d37,CUST_37480,2024-09-30 00:05:02.363519+00:00,511.28,1c6946e65afb21bc16365ec76021343f,180.243.155.251,"{'num_transactions': 678, 'total_amount': 13701784.385830265, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1071980.3163515935}"
4607795500000000.0,8.944917e-12,3.6475963e-06,Gas,supplies,Safeway,RUB,France,Unknown City,medium,Premium Debit,False,iOS App,web,True,False,False,TX_94f9f372,CUST_81937,2024-09-30 00:18:11.630931+00:00,7842.65,9f6250076197ec105a5b06cf2722c777,23.81.135.195,"{'num_transactions': 811, 'total_amount': 60281292.81801083, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5232996.39060378}"
4881935000000000.0,8.512473e-12,9.7987295e-06,Gas,physical,Texaco,BRL,Germany,Unknown City,medium,Basic Credit,True,Safari,mobile,False,False,False,TX_714c0386,CUST_53681,2024-09-30 00:05:39.825868+00:00,1726.54,b1564f917da3ebf23439ab3967a31f07,193.224.40.96,"{'num_transactions': 1097, 'total_amount': 32868042.229404785, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2240501.8934549233}"
5005423600000000.0,7.85979e-30,9.0195937e-07,Restaurant,casual,Lyft,BRL,Japan,Unknown City,medium,Gold Credit,False,Firefox,mobile,False,False,False,TX_723844a2,CUST_83329,2024-09-30 00:02:29.029087+00:00,996.27,55c96de8965ec6c9baba91b8a549b165,116.37.38.180,"{'num_transactions': 1850, 'total_amount': 57942498.63677934, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4757568.735359144}"
389485500000000.0,1.0,9.0056267e-07,Travel,gaming,Chevron,SGD,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,mobile,False,False,True,TX_231a91c4,CUST_57870,2024-09-30 00:01:04.600435+00:00,248.21,7df117d6dd19785546e1a97c93f7a4f6,1.23.232.253,"{'num_transactions': 254, 'total_amount': 6382576.515199643, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 948991.8584816448}"
371574930000000.0,1.0,1.2416043e-06,Education,fast_food,Local Hospital,USD,Russia,Unknown City,medium,Premium Debit,True,Firefox,web,False,False,False,TX_092ca412,CUST_73928,2024-09-30 00:01:40.128897+00:00,34710.86,514577fcf95be7fa39765ffde3413abb,54.130.224.190,"{'num_transactions': 714, 'total_amount': 62874141.268416844, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3720338.466776209}"
5092378000000000.0,1.0,2.9064445e-06,Restaurant,casual,AliExpress,JPY,UK,Unknown City,medium,Basic Debit,False,Firefox,mobile,True,False,False,TX_0d4e04a0,CUST_12795,2024-09-30 00:11:01.597370+00:00,2.89,f237e312e8dac5719f569bb392115622,254.191.214.227,"{'num_transactions': 2, 'total_amount': 413983.04878044274, 'unique_merchants': 2, 'unique_countries': 2, 'max_single_amount': 309034.8313548244}"
5296238000000000.0,1.0,4.912299e-06,Gas,casual,Wayfair,MXN,Singapore,Unknown City,medium,Basic Debit,False,iOS App,web,True,False,True,TX_70f4a84d,CUST_75876,2024-09-30 00:01:19.604521+00:00,54181.93,ad47aef455c8833f95f246851189b3ed,174.18.245.52,"{'num_transactions': 363, 'total_amount': 29502470.9722254, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5886537.693213729}"
370091560000000.0,9.603964e-16,4.033536e-06,Healthcare,streaming,MasterClass,USD,Nigeria,Unknown City,medium,Gold Credit,False,iOS App,pos,False,False,False,TX_8e025740,CUST_29204,2024-09-30 00:07:30.052153+00:00,2073.16,b652a4b7044671f56874415642f3299c,172.145.173.30,"{'num_transactions': 986, 'total_amount': 116906685.17587714, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3979649.833650366}"
4768785400000000.0,1.2005339e-14,6.4112987e-06,Entertainment,gaming,Coursera,EUR,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,web,False,False,False,TX_552093f8,CUST_53037,2024-09-30 00:02:18.895916+00:00,4068.08,ea9354103082dccbf90bcb081bb10db8,12.103.20.79,"{'num_transactions': 486, 'total_amount': 8474675.218992308, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1621436.9374927948}"
5843641000000000.0,6.982594e-30,3.206118e-07,Entertainment,events,Wendy's,CAD,UK,Unknown City,medium,Basic Credit,False,Chrome,web,False,False,False,TX_9d729502,CUST_68587,2024-09-30 00:08:55.755081+00:00,128.2,aa0b862b5f980cd57d8e0edcfb3690c0,78.230.166.24,"{'num_transactions': 1586, 'total_amount': 38884471.255527936, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2634977.0043961126}"
4728848700000000.0,4.202067e-24,1.1873715e-06,Education,events,Wayfair,MXN,Mexico,Unknown City,medium,Basic Credit,True,iOS App,web,False,False,False,TX_7c1b75fd,CUST_89147,2024-09-30 00:01:52.273463+00:00,55289.8,6456b35c516b87e53b1b81dcd87a64a2,60.94.58.222,"{'num_transactions': 753, 'total_amount': 37702409.63445479, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1990114.9696854183}"
370073240000000.0,3.098257e-16,2.33603e-06,Healthcare,fast_food,DuaneReade,MXN,Mexico,Unknown City,medium,Premium Debit,False,Edge,mobile,True,False,False,TX_d99b7781,CUST_38216,2024-09-30 00:12:23.241144+00:00,275.81,6e3f257b0480a4b6f19129d0176dc1a1,115.11.121.207,"{'num_transactions': 611, 'total_amount': 38431742.85881111, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2143746.470871735}"
402620200000000.0,3.4154486e-24,1.0076496e-06,Entertainment,premium,Barnes & Noble,USD,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,False,False,False,TX_ad940a88,CUST_99538,2024-09-30 00:05:35.745093+00:00,409.2,0ec46641d6ea1bd6179bcd4c322d2beb,83.102.141.2,"{'num_transactions': 1377, 'total_amount': 175161562.4574227, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4036693.657507035}"
370063900000000.0,1.4287574e-06,1.3690681e-06,Retail,online,Urgent Care,SGD,USA,Unknown City,medium,Basic Debit,False,NFC Payment,web,True,False,False,TX_9d06f46a,CUST_14308,2024-09-30 00:02:39.914772+00:00,16537.81,e908ec031d205b68c77ff2b47eccfcf2,40.94.38.177,"{'num_transactions': 205, 'total_amount': 2997665.77716722, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 574259.8026696222}"
5041104000000000.0,1.0,2.8381746e-06,Retail,hotels,Mobil,NGN,France,Unknown City,medium,Basic Debit,False,Safari,web,False,False,False,TX_9406bf73,CUST_79407,2024-09-30 00:17:20.263658+00:00,160.56,8eb0cfa9c9759c1b50f4dfc2e1bda022,144.35.245.142,"{'num_transactions': 177, 'total_amount': 26222602.26667401, 'unique_merchants': 80, 'unique_countries': 12, 'max_single_amount': 1049742.6602594862}"
5216596400000000.0,1.0,7.016333e-06,Entertainment,casual,McDonald's,GBP,Australia,Unknown City,medium,Premium Debit,False,Safari,pos,False,False,True,TX_ad9a08b2,CUST_95705,2024-09-30 00:06:04.003562+00:00,22403.74,ce9953e53d7ca5efb1ab868e7c4ac320,195.168.88.155,"{'num_transactions': 152, 'total_amount': 2981036.3642898696, 'unique_merchants': 72, 'unique_countries': 12, 'max_single_amount': 658523.2040404548}"
370037670000000.0,6.97239e-25,1.00590805e-05,Retail,online,Hotels.com,BRL,Canada,Unknown City,medium,Basic Debit,False,Firefox,mobile,False,False,False,TX_78240405,CUST_44631,2024-09-30 00:01:48.522996+00:00,229.96,ed3a5aaeb0d5061f063b2ed4584a0174,149.176.176.36,"{'num_transactions': 979, 'total_amount': 33133223.798700143, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3396284.0602253284}"
469474750000000.0,1.0,6.740679e-07,Gas,gaming,StubHub,MXN,USA,Unknown City,medium,Gold Credit,True,Magnetic Stripe,web,False,False,False,TX_70535210,CUST_15878,2024-09-30 00:12:28.291789+00:00,275.81,d1be31d7e8f081bf01bf6afd656c0f4a,102.20.142.230,"{'num_transactions': 555, 'total_amount': 14896994.967529831, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1420337.632328378}"
4980106000000000.0,1.5582737e-19,4.905418e-06,Travel,online,Shopify Store,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Safari,mobile,False,False,False,TX_49fc0b26,CUST_52480,2024-09-30 00:01:58.000763+00:00,6852.17,fe326eebe21ec2f82436a3582aabe436,129.116.10.68,"{'num_transactions': 983, 'total_amount': 39089397.88966665, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2968160.5646083523}"
4330080000000000.0,1.0,4.0133073e-06,Travel,major,Mobil,BRL,Canada,Unknown City,medium,Gold Credit,False,Android App,web,True,False,False,TX_b13b1d7b,CUST_11913,2024-09-30 00:10:02.795069+00:00,680153.49,5f22a79f12d43989c4dcb4976d6faf3b,235.196.50.178,"{'num_transactions': 595, 'total_amount': 11360035.074027453, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2032011.7877398513}"
5723533500000000.0,1.0,2.6110442e-06,Travel,streaming,Kroger,RUB,Russia,Unknown City,medium,Gold Credit,False,Firefox,web,True,False,False,TX_4ba81601,CUST_56396,2024-09-30 00:17:35.988125+00:00,135.29,9e257b1a76898f93735f07863734e90a,148.157.162.215,"{'num_transactions': 34, 'total_amount': 1498045.8983622428, 'unique_merchants': 27, 'unique_countries': 9, 'max_single_amount': 315715.7453275179}"
4651030300000000.0,9.51858e-16,2.996935e-06,Restaurant,online,Texaco,NGN,Canada,Unknown City,medium,Gold Credit,False,NFC Payment,pos,False,False,False,TX_82c37e39,CUST_96642,2024-09-30 00:13:02.183708+00:00,328.91,117fe2704e17fa79008cd9be58469d9d,157.2.123.230,"{'num_transactions': 1076, 'total_amount': 35793605.1353497, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5413607.507739177}"
6483133000000000.0,1.0,1.7545358e-06,Grocery,gaming,Kayak,MXN,Russia,Phoenix,medium,Platinum Credit,False,Android App,web,False,False,False,TX_f0ad09e9,CUST_52510,2024-09-30 00:16:57.240585+00:00,100.17,df621897cc10a9c879fe06369b578b56,34.65.141.123,"{'num_transactions': 1007, 'total_amount': 105125265.52087498, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1949641.228478504}"
4577076300000000.0,9.2623396e-21,1.7987489e-06,Gas,gaming,Hyatt,SGD,Brazil,Unknown City,medium,Basic Credit,False,Android App,web,False,False,False,TX_aa8607cd,CUST_13224,2024-09-30 00:04:37.333871+00:00,462.0,d15121bae17437443c3cc8b703e3f413,206.130.145.135,"{'num_transactions': 301, 'total_amount': 19232068.439046066, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 3949919.9568814416}"
4707900000000000.0,1.1777944e-21,1.8444138e-06,Entertainment,pharmacy,Chegg,NGN,Nigeria,Unknown City,large,Basic Debit,False,Edge,web,False,False,False,TX_4dd96bb3,CUST_14265,2024-09-30 00:09:16.356609+00:00,700.62,e475352ad9ed8083cd659809fa5e244a,117.189.77.160,"{'num_transactions': 728, 'total_amount': 24465827.38433818, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4337036.60772989}"
370037670000000.0,2.4254968e-29,4.4249628e-06,Restaurant,online,Regal Cinemas,JPY,Mexico,Unknown City,medium,Premium Debit,False,Edge,web,False,False,False,TX_489ea0b7,CUST_81357,2024-09-30 00:02:13.199106+00:00,109.91,76051fcc944071a0613cdc574bccb53b,92.253.230.204,"{'num_transactions': 985, 'total_amount': 43283940.31297438, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1523662.0196094834}"
4814428600000000.0,4.0331593e-23,2.5924526e-06,Travel,physical,Rite Aid,MXN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,False,False,False,TX_2f345a29,CUST_57196,2024-09-30 00:06:26.550881+00:00,1611.24,43861cea647ed389eaa7d2c9157a1633,168.228.194.109,"{'num_transactions': 389, 'total_amount': 8078858.493169944, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 852353.3286920402}"
5898418000000000.0,0.76211214,1.9978158e-06,Retail,fast_food,Hertz,USD,Brazil,Unknown City,medium,Basic Debit,False,Edge,web,True,False,False,TX_b10505ed,CUST_95077,2024-09-30 00:05:12.238228+00:00,665.51,9a563203bc0ee070e3c45511cdd3d38f,205.10.200.102,"{'num_transactions': 52, 'total_amount': 1389413.6583774851, 'unique_merchants': 43, 'unique_countries': 12, 'max_single_amount': 574381.9901647901}"
370037670000000.0,2.4671926e-28,6.1818428e-06,Restaurant,booking,Local Gas Station,BRL,Australia,Unknown City,medium,Basic Credit,False,Android App,web,False,False,False,TX_4f2157e2,CUST_34593,2024-09-30 00:19:18.549183+00:00,115458.85,db351e4be7982078c44c32710459b41b,214.119.72.53,"{'num_transactions': 1431, 'total_amount': 19942752.245052923, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 734069.5447947977}"
6705947000000000.0,4.4409245e-25,1.3943364e-07,Education,fast_food,Coursera,EUR,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,True,False,False,TX_d8378f4f,CUST_84656,2024-09-30 00:09:39.595531+00:00,37.06,288cd860074b1a28d49e8b4094b3a249,2.45.166.135,"{'num_transactions': 165, 'total_amount': 6417563.804707344, 'unique_merchants': 75, 'unique_countries': 12, 'max_single_amount': 937434.8261026357}"
4908481000000000.0,1.8541604e-22,1.2995681e-06,Entertainment,physical,Epic Games,EUR,USA,Unknown City,medium,Gold Credit,False,Chrome,web,False,False,True,TX_30dd3c16,CUST_39530,2024-09-30 00:17:11.782555+00:00,748.39,5824d6556d667e44db4870fcc6cbafa0,86.92.243.155,"{'num_transactions': 436, 'total_amount': 40814682.85682592, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1578097.9364642254}"
6692277400000000.0,0.0003987424,1.8088915e-06,Retail,fast_food,Udemy,NGN,France,Unknown City,medium,Platinum Credit,False,Edge,web,True,False,False,TX_f3d7335c,CUST_40231,2024-09-30 00:01:11.611689+00:00,1177.05,f1e6107d9680ddef14ef3abf7fb39e41,226.127.106.153,"{'num_transactions': 309, 'total_amount': 6041468.259252117, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1057646.683141316}"
5230621600000000.0,1.0,3.4931672e-06,Entertainment,pharmacy,Aldi,EUR,Australia,Unknown City,medium,Basic Debit,False,Edge,web,False,False,False,TX_a0a67e9a,CUST_48238,2024-09-30 00:14:58.609789+00:00,164808.4,6ae0b5aafbda9d63c385c3b3a87ebd47,85.11.228.216,"{'num_transactions': 1452, 'total_amount': 51313430.10993703, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4088646.31548334}"
6827710600000000.0,1.0,2.4949713e-06,Retail,premium,Lab Corp,USD,Canada,Unknown City,medium,Basic Credit,False,Edge,mobile,False,False,True,TX_6a2ca531,CUST_83604,2024-09-30 00:21:47.228908+00:00,267.51,18c8b2bbb090a57cb41a1047f59e6d61,106.125.177.190,"{'num_transactions': 1072, 'total_amount': 26643375.310387753, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1245379.8293422188}"
5514832500000000.0,1.0,3.0121987e-06,Gas,online,StubHub,SGD,Singapore,Unknown City,medium,Gold Credit,False,Android App,web,True,False,False,TX_f9646005,CUST_23761,2024-09-30 00:17:08.276537+00:00,559.6,b8cb1f0c50faecf43ab694cbfc9e4753,210.170.20.121,"{'num_transactions': 1113, 'total_amount': 241275192.0302017, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4905674.293599023}"
4817371700000000.0,1.0,2.6420112e-06,Healthcare,premium,Hertz,GBP,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,False,False,False,TX_e7fd59ab,CUST_14564,2024-09-30 00:15:06.813708+00:00,192329.67,8dfe5e4e442d4bd7a446be887802cc81,202.124.195.219,"{'num_transactions': 1214, 'total_amount': 37642559.323415644, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4017482.287425241}"
